y	variant	y_transform	x_model	x_plot	fit_model_space	ci_lo_model_space	ci_hi_model_space	fit_y_units	ci_lo_y_units	ci_hi_y_units
avi_mean	B_log10_x	raw	1.77419	59.4551	4.41444	4.4039	4.42497	4.41444	4.4039	4.42497
avi_mean	B_log10_x	raw	1.78348	60.7405	4.41472	4.40422	4.42522	4.41472	4.40422	4.42522
avi_mean	B_log10_x	raw	1.79277	62.0536	4.415	4.40454	4.42547	4.415	4.40454	4.42547
avi_mean	B_log10_x	raw	1.80206	63.3952	4.41529	4.40486	4.42572	4.41529	4.40486	4.42572
avi_mean	B_log10_x	raw	1.81135	64.7657	4.41557	4.40517	4.42597	4.41557	4.40517	4.42597
avi_mean	B_log10_x	raw	1.82063	66.1659	4.41585	4.40549	4.42622	4.41585	4.40549	4.42622
avi_mean	B_log10_x	raw	1.82992	67.5963	4.41614	4.4058	4.42647	4.41614	4.4058	4.42647
avi_mean	B_log10_x	raw	1.83921	69.0577	4.41642	4.40611	4.42673	4.41642	4.40611	4.42673
avi_mean	B_log10_x	raw	1.8485	70.5506	4.4167	4.40642	4.42699	4.4167	4.40642	4.42699
avi_mean	B_log10_x	raw	1.85779	72.0759	4.41699	4.40673	4.42724	4.41699	4.40673	4.42724
avi_mean	B_log10_x	raw	1.86708	73.6341	4.41727	4.40703	4.4275	4.41727	4.40703	4.4275
avi_mean	B_log10_x	raw	1.87637	75.226	4.41755	4.40734	4.42776	4.41755	4.40734	4.42776
avi_mean	B_log10_x	raw	1.88566	76.8523	4.41783	4.40765	4.42802	4.41783	4.40765	4.42802
avi_mean	B_log10_x	raw	1.89495	78.5138	4.41812	4.40795	4.42829	4.41812	4.40795	4.42829
avi_mean	B_log10_x	raw	1.90423	80.2111	4.4184	4.40825	4.42855	4.4184	4.40825	4.42855
avi_mean	B_log10_x	raw	1.91352	81.9452	4.41868	4.40855	4.42882	4.41868	4.40855	4.42882
avi_mean	B_log10_x	raw	1.92281	83.7168	4.41897	4.40885	4.42909	4.41897	4.40885	4.42909
avi_mean	B_log10_x	raw	1.9321	85.5267	4.41925	4.40915	4.42936	4.41925	4.40915	4.42936
avi_mean	B_log10_x	raw	1.94139	87.3757	4.41953	4.40944	4.42963	4.41953	4.40944	4.42963
avi_mean	B_log10_x	raw	1.95068	89.2646	4.41982	4.40974	4.4299	4.41982	4.40974	4.4299
avi_mean	B_log10_x	raw	1.95997	91.1944	4.4201	4.41003	4.43017	4.4201	4.41003	4.43017
avi_mean	B_log10_x	raw	1.96926	93.166	4.42038	4.41032	4.43044	4.42038	4.41032	4.43044
avi_mean	B_log10_x	raw	1.97855	95.1801	4.42067	4.41061	4.43072	4.42067	4.41061	4.43072
avi_mean	B_log10_x	raw	1.98784	97.2378	4.42095	4.4109	4.431	4.42095	4.4109	4.431
avi_mean	B_log10_x	raw	1.99712	99.34	4.42123	4.41119	4.43128	4.42123	4.41119	4.43128
avi_mean	B_log10_x	raw	2.00641	101.488	4.42152	4.41147	4.43156	4.42152	4.41147	4.43156
avi_mean	B_log10_x	raw	2.0157	103.682	4.4218	4.41176	4.43184	4.4218	4.41176	4.43184
avi_mean	B_log10_x	raw	2.02499	105.923	4.42208	4.41204	4.43212	4.42208	4.41204	4.43212
avi_mean	B_log10_x	raw	2.03428	108.213	4.42237	4.41232	4.43241	4.42237	4.41232	4.43241
avi_mean	B_log10_x	raw	2.04357	110.553	4.42265	4.4126	4.43269	4.42265	4.4126	4.43269
avi_mean	B_log10_x	raw	2.05286	112.943	4.42293	4.41288	4.43298	4.42293	4.41288	4.43298
avi_mean	B_log10_x	raw	2.06215	115.384	4.42321	4.41316	4.43327	4.42321	4.41316	4.43327
avi_mean	B_log10_x	raw	2.07144	117.879	4.4235	4.41344	4.43356	4.4235	4.41344	4.43356
avi_mean	B_log10_x	raw	2.08072	120.427	4.42378	4.41371	4.43385	4.42378	4.41371	4.43385
avi_mean	B_log10_x	raw	2.09001	123.031	4.42406	4.41398	4.43415	4.42406	4.41398	4.43415
avi_mean	B_log10_x	raw	2.0993	125.691	4.42435	4.41425	4.43444	4.42435	4.41425	4.43444
avi_mean	B_log10_x	raw	2.10859	128.408	4.42463	4.41453	4.43474	4.42463	4.41453	4.43474
avi_mean	B_log10_x	raw	2.11788	131.184	4.42491	4.41479	4.43503	4.42491	4.41479	4.43503
avi_mean	B_log10_x	raw	2.12717	134.02	4.4252	4.41506	4.43533	4.4252	4.41506	4.43533
avi_mean	B_log10_x	raw	2.13646	136.917	4.42548	4.41533	4.43563	4.42548	4.41533	4.43563
avi_mean	B_log10_x	raw	2.14575	139.877	4.42576	4.41559	4.43593	4.42576	4.41559	4.43593
avi_mean	B_log10_x	raw	2.15504	142.901	4.42605	4.41585	4.43624	4.42605	4.41585	4.43624
avi_mean	B_log10_x	raw	2.16433	145.991	4.42633	4.41612	4.43654	4.42633	4.41612	4.43654
avi_mean	B_log10_x	raw	2.17361	149.147	4.42661	4.41638	4.43685	4.42661	4.41638	4.43685
avi_mean	B_log10_x	raw	2.1829	152.371	4.4269	4.41664	4.43716	4.4269	4.41664	4.43716
avi_mean	B_log10_x	raw	2.19219	155.665	4.42718	4.41689	4.43746	4.42718	4.41689	4.43746
avi_mean	B_log10_x	raw	2.20148	159.031	4.42746	4.41715	4.43777	4.42746	4.41715	4.43777
avi_mean	B_log10_x	raw	2.21077	162.469	4.42775	4.4174	4.43809	4.42775	4.4174	4.43809
avi_mean	B_log10_x	raw	2.22006	165.981	4.42803	4.41766	4.4384	4.42803	4.41766	4.4384
avi_mean	B_log10_x	raw	2.22935	169.57	4.42831	4.41791	4.43871	4.42831	4.41791	4.43871
avi_mean	B_log10_x	raw	2.23864	173.236	4.42859	4.41816	4.43903	4.42859	4.41816	4.43903
avi_mean	B_log10_x	raw	2.24793	176.981	4.42888	4.41841	4.43934	4.42888	4.41841	4.43934
avi_mean	B_log10_x	raw	2.25721	180.807	4.42916	4.41866	4.43966	4.42916	4.41866	4.43966
avi_mean	B_log10_x	raw	2.2665	184.716	4.42944	4.41891	4.43998	4.42944	4.41891	4.43998
avi_mean	B_log10_x	raw	2.27579	188.709	4.42973	4.41915	4.4403	4.42973	4.41915	4.4403
avi_mean	B_log10_x	raw	2.28508	192.789	4.43001	4.4194	4.44062	4.43001	4.4194	4.44062
avi_mean	B_log10_x	raw	2.29437	196.957	4.43029	4.41964	4.44095	4.43029	4.41964	4.44095
avi_mean	B_log10_x	raw	2.30366	201.215	4.43058	4.41988	4.44127	4.43058	4.41988	4.44127
avi_mean	B_log10_x	raw	2.31295	205.565	4.43086	4.42012	4.4416	4.43086	4.42012	4.4416
avi_mean	B_log10_x	raw	2.32224	210.009	4.43114	4.42036	4.44192	4.43114	4.42036	4.44192
avi_mean	B_log10_x	raw	2.33153	214.549	4.43143	4.4206	4.44225	4.43143	4.4206	4.44225
avi_mean	B_log10_x	raw	2.34082	219.187	4.43171	4.42084	4.44258	4.43171	4.42084	4.44258
avi_mean	B_log10_x	raw	2.3501	223.926	4.43199	4.42108	4.44291	4.43199	4.42108	4.44291
avi_mean	B_log10_x	raw	2.35939	228.767	4.43228	4.42131	4.44324	4.43228	4.42131	4.44324
avi_mean	B_log10_x	raw	2.36868	233.713	4.43256	4.42155	4.44357	4.43256	4.42155	4.44357
avi_mean	B_log10_x	raw	2.37797	238.765	4.43284	4.42178	4.44391	4.43284	4.42178	4.44391
avi_mean	B_log10_x	raw	2.38726	243.927	4.43312	4.42201	4.44424	4.43312	4.42201	4.44424
avi_mean	B_log10_x	raw	2.39655	249.201	4.43341	4.42224	4.44457	4.43341	4.42224	4.44457
avi_mean	B_log10_x	raw	2.40584	254.588	4.43369	4.42247	4.44491	4.43369	4.42247	4.44491
avi_mean	B_log10_x	raw	2.41513	260.092	4.43397	4.4227	4.44525	4.43397	4.4227	4.44525
avi_mean	B_log10_x	raw	2.42442	265.715	4.43426	4.42293	4.44559	4.43426	4.42293	4.44559
avi_mean	B_log10_x	raw	2.4337	271.459	4.43454	4.42315	4.44593	4.43454	4.42315	4.44593
avi_mean	B_log10_x	raw	2.44299	277.328	4.43482	4.42338	4.44627	4.43482	4.42338	4.44627
avi_mean	B_log10_x	raw	2.45228	283.324	4.43511	4.42361	4.44661	4.43511	4.42361	4.44661
avi_mean	B_log10_x	raw	2.46157	289.449	4.43539	4.42383	4.44695	4.43539	4.42383	4.44695
avi_mean	B_log10_x	raw	2.47086	295.706	4.43567	4.42405	4.44729	4.43567	4.42405	4.44729
avi_mean	B_log10_x	raw	2.48015	302.099	4.43596	4.42427	4.44764	4.43596	4.42427	4.44764
avi_mean	B_log10_x	raw	2.48944	308.63	4.43624	4.42449	4.44798	4.43624	4.42449	4.44798
avi_mean	B_log10_x	raw	2.49873	315.303	4.43652	4.42471	4.44833	4.43652	4.42471	4.44833
avi_mean	B_log10_x	raw	2.50802	322.119	4.43681	4.42493	4.44868	4.43681	4.42493	4.44868
avi_mean	B_log10_x	raw	2.51731	329.083	4.43709	4.42515	4.44903	4.43709	4.42515	4.44903
avi_mean	B_log10_x	raw	2.52659	336.197	4.43737	4.42537	4.44937	4.43737	4.42537	4.44937
avi_mean	B_log10_x	raw	2.53588	343.466	4.43766	4.42559	4.44972	4.43766	4.42559	4.44972
avi_mean	B_log10_x	raw	2.54517	350.891	4.43794	4.4258	4.45007	4.43794	4.4258	4.45007
avi_mean	B_log10_x	raw	2.55446	358.477	4.43822	4.42602	4.45043	4.43822	4.42602	4.45043
avi_mean	B_log10_x	raw	2.56375	366.227	4.4385	4.42623	4.45078	4.4385	4.42623	4.45078
avi_mean	B_log10_x	raw	2.57304	374.144	4.43879	4.42645	4.45113	4.43879	4.42645	4.45113
avi_mean	B_log10_x	raw	2.58233	382.233	4.43907	4.42666	4.45148	4.43907	4.42666	4.45148
avi_mean	B_log10_x	raw	2.59162	390.496	4.43935	4.42687	4.45184	4.43935	4.42687	4.45184
avi_mean	B_log10_x	raw	2.60091	398.938	4.43964	4.42708	4.45219	4.43964	4.42708	4.45219
avi_mean	B_log10_x	raw	2.61019	407.563	4.43992	4.42729	4.45255	4.43992	4.42729	4.45255
avi_mean	B_log10_x	raw	2.61948	416.374	4.4402	4.4275	4.45291	4.4402	4.4275	4.45291
avi_mean	B_log10_x	raw	2.62877	425.376	4.44049	4.42771	4.45326	4.44049	4.42771	4.45326
avi_mean	B_log10_x	raw	2.63806	434.572	4.44077	4.42792	4.45362	4.44077	4.42792	4.45362
avi_mean	B_log10_x	raw	2.64735	443.967	4.44105	4.42813	4.45398	4.44105	4.42813	4.45398
avi_mean	B_log10_x	raw	2.65664	453.565	4.44134	4.42833	4.45434	4.44134	4.42833	4.45434
avi_mean	B_log10_x	raw	2.66593	463.371	4.44162	4.42854	4.4547	4.44162	4.42854	4.4547
avi_mean	B_log10_x	raw	2.67522	473.388	4.4419	4.42874	4.45506	4.4419	4.42874	4.45506
avi_mean	B_log10_x	raw	2.68451	483.622	4.44219	4.42895	4.45542	4.44219	4.42895	4.45542
avi_mean	B_log10_x	raw	2.6938	494.078	4.44247	4.42915	4.45578	4.44247	4.42915	4.45578
avi_mean	B_log10_x	raw	2.70308	504.759	4.44275	4.42936	4.45615	4.44275	4.42936	4.45615
avi_mean	B_log10_x	raw	2.71237	515.672	4.44304	4.42956	4.45651	4.44304	4.42956	4.45651
avi_mean	B_log10_x	raw	2.72166	526.82	4.44332	4.42976	4.45687	4.44332	4.42976	4.45687
avi_mean	B_log10_x	raw	2.73095	538.209	4.4436	4.42996	4.45724	4.4436	4.42996	4.45724
avi_mean	B_log10_x	raw	2.74024	549.845	4.44388	4.43017	4.4576	4.44388	4.43017	4.4576
avi_mean	B_log10_x	raw	2.74953	561.732	4.44417	4.43037	4.45797	4.44417	4.43037	4.45797
avi_mean	B_log10_x	raw	2.75882	573.876	4.44445	4.43057	4.45834	4.44445	4.43057	4.45834
avi_mean	B_log10_x	raw	2.76811	586.283	4.44473	4.43077	4.4587	4.44473	4.43077	4.4587
avi_mean	B_log10_x	raw	2.7774	598.957	4.44502	4.43096	4.45907	4.44502	4.43096	4.45907
avi_mean	B_log10_x	raw	2.78668	611.906	4.4453	4.43116	4.45944	4.4453	4.43116	4.45944
avi_mean	B_log10_x	raw	2.79597	625.135	4.44558	4.43136	4.45981	4.44558	4.43136	4.45981
avi_mean	B_log10_x	raw	2.80526	638.65	4.44587	4.43156	4.46017	4.44587	4.43156	4.46017
avi_mean	B_log10_x	raw	2.81455	652.457	4.44615	4.43176	4.46054	4.44615	4.43176	4.46054
avi_mean	B_log10_x	raw	2.82384	666.562	4.44643	4.43195	4.46091	4.44643	4.43195	4.46091
avi_mean	B_log10_x	raw	2.83313	680.973	4.44672	4.43215	4.46128	4.44672	4.43215	4.46128
avi_mean	B_log10_x	raw	2.84242	695.695	4.447	4.43234	4.46165	4.447	4.43234	4.46165
avi_mean	B_log10_x	raw	2.85171	710.735	4.44728	4.43254	4.46203	4.44728	4.43254	4.46203
avi_mean	B_log10_x	raw	2.861	726.1	4.44757	4.43273	4.4624	4.44757	4.43273	4.4624
avi_mean	B_log10_x	raw	2.87029	741.798	4.44785	4.43293	4.46277	4.44785	4.43293	4.46277
avi_mean	B_log10_x	raw	2.87957	757.835	4.44813	4.43312	4.46314	4.44813	4.43312	4.46314
avi_mean	B_log10_x	raw	2.88886	774.218	4.44841	4.43331	4.46352	4.44841	4.43331	4.46352
avi_mean	B_log10_x	raw	2.89815	790.956	4.4487	4.43351	4.46389	4.4487	4.43351	4.46389
avi_mean	B_log10_x	raw	2.90744	808.056	4.44898	4.4337	4.46426	4.44898	4.4337	4.46426
avi_mean	B_log10_x	raw	2.91673	825.525	4.44926	4.43389	4.46464	4.44926	4.43389	4.46464
avi_mean	B_log10_x	raw	2.92602	843.372	4.44955	4.43408	4.46501	4.44955	4.43408	4.46501
avi_mean	B_log10_x	raw	2.93531	861.605	4.44983	4.43427	4.46539	4.44983	4.43427	4.46539
avi_mean	B_log10_x	raw	2.9446	880.232	4.45011	4.43447	4.46576	4.45011	4.43447	4.46576
avi_mean	B_log10_x	raw	2.95389	899.262	4.4504	4.43466	4.46614	4.4504	4.43466	4.46614
avi_mean	B_log10_x	raw	2.96317	918.703	4.45068	4.43485	4.46651	4.45068	4.43485	4.46651
avi_mean	B_log10_x	raw	2.97246	938.564	4.45096	4.43504	4.46689	4.45096	4.43504	4.46689
avi_mean	B_log10_x	raw	2.98175	958.855	4.45125	4.43523	4.46727	4.45125	4.43523	4.46727
avi_mean	B_log10_x	raw	2.99104	979.584	4.45153	4.43541	4.46764	4.45153	4.43541	4.46764
avi_mean	B_log10_x	raw	3.00033	1000.76	4.45181	4.4356	4.46802	4.45181	4.4356	4.46802
avi_mean	B_log10_x	raw	3.00962	1022.4	4.4521	4.43579	4.4684	4.4521	4.43579	4.4684
avi_mean	B_log10_x	raw	3.01891	1044.5	4.45238	4.43598	4.46878	4.45238	4.43598	4.46878
avi_mean	B_log10_x	raw	3.0282	1067.08	4.45266	4.43617	4.46916	4.45266	4.43617	4.46916
avi_mean	B_log10_x	raw	3.03749	1090.15	4.45295	4.43635	4.46954	4.45295	4.43635	4.46954
avi_mean	B_log10_x	raw	3.04678	1113.72	4.45323	4.43654	4.46992	4.45323	4.43654	4.46992
avi_mean	B_log10_x	raw	3.05606	1137.8	4.45351	4.43673	4.4703	4.45351	4.43673	4.4703
avi_mean	B_log10_x	raw	3.06535	1162.39	4.45379	4.43691	4.47068	4.45379	4.43691	4.47068
avi_mean	B_log10_x	raw	3.07464	1187.52	4.45408	4.4371	4.47106	4.45408	4.4371	4.47106
avi_mean	B_log10_x	raw	3.08393	1213.2	4.45436	4.43729	4.47144	4.45436	4.43729	4.47144
avi_mean	B_log10_x	raw	3.09322	1239.43	4.45464	4.43747	4.47182	4.45464	4.43747	4.47182
avi_mean	B_log10_x	raw	3.10251	1266.22	4.45493	4.43766	4.4722	4.45493	4.43766	4.4722
avi_mean	B_log10_x	raw	3.1118	1293.59	4.45521	4.43784	4.47258	4.45521	4.43784	4.47258
avi_mean	B_log10_x	raw	3.12109	1321.56	4.45549	4.43803	4.47296	4.45549	4.43803	4.47296
avi_mean	B_log10_x	raw	3.13038	1350.13	4.45578	4.43821	4.47334	4.45578	4.43821	4.47334
avi_mean	B_log10_x	raw	3.13967	1379.32	4.45606	4.43839	4.47373	4.45606	4.43839	4.47373
avi_mean	B_log10_x	raw	3.14895	1409.14	4.45634	4.43858	4.47411	4.45634	4.43858	4.47411
avi_mean	B_log10_x	raw	3.15824	1439.6	4.45663	4.43876	4.47449	4.45663	4.43876	4.47449
avi_mean	B_log10_x	raw	3.16753	1470.73	4.45691	4.43894	4.47487	4.45691	4.43894	4.47487
avi_mean	B_log10_x	raw	3.17682	1502.52	4.45719	4.43913	4.47526	4.45719	4.43913	4.47526
avi_mean	B_log10_x	raw	3.18611	1535	4.45748	4.43931	4.47564	4.45748	4.43931	4.47564
avi_mean	B_log10_x	raw	3.1954	1568.19	4.45776	4.43949	4.47602	4.45776	4.43949	4.47602
avi_mean	B_log10_x	raw	3.20469	1602.09	4.45804	4.43968	4.47641	4.45804	4.43968	4.47641
avi_mean	B_log10_x	raw	3.21398	1636.73	4.45833	4.43986	4.47679	4.45833	4.43986	4.47679
avi_mean	B_log10_x	raw	3.22327	1672.11	4.45861	4.44004	4.47718	4.45861	4.44004	4.47718
avi_mean	B_log10_x	raw	3.23255	1708.26	4.45889	4.44022	4.47756	4.45889	4.44022	4.47756
avi_mean	B_log10_x	raw	3.24184	1745.19	4.45917	4.4404	4.47795	4.45917	4.4404	4.47795
avi_mean	B_log10_x	raw	3.25113	1782.92	4.45946	4.44058	4.47833	4.45946	4.44058	4.47833
avi_mean	B_log10_x	raw	3.26042	1821.47	4.45974	4.44076	4.47872	4.45974	4.44076	4.47872
avi_mean	B_log10_x	raw	3.26971	1860.85	4.46002	4.44095	4.4791	4.46002	4.44095	4.4791
avi_mean	B_log10_x	raw	3.279	1901.08	4.46031	4.44113	4.47949	4.46031	4.44113	4.47949
avi_mean	B_log10_x	raw	3.28829	1942.17	4.46059	4.44131	4.47987	4.46059	4.44131	4.47987
avi_mean	B_log10_x	raw	3.29758	1984.16	4.46087	4.44149	4.48026	4.46087	4.44149	4.48026
avi_mean	B_log10_x	raw	3.30687	2027.06	4.46116	4.44167	4.48065	4.46116	4.44167	4.48065
avi_mean	B_log10_x	raw	3.31616	2070.88	4.46144	4.44185	4.48103	4.46144	4.44185	4.48103
avi_mean	B_log10_x	raw	3.32544	2115.65	4.46172	4.44203	4.48142	4.46172	4.44203	4.48142
avi_mean	B_log10_x	raw	3.33473	2161.39	4.46201	4.4422	4.48181	4.46201	4.4422	4.48181
avi_mean	B_log10_x	raw	3.34402	2208.12	4.46229	4.44238	4.48219	4.46229	4.44238	4.48219
avi_mean	B_log10_x	raw	3.35331	2255.85	4.46257	4.44256	4.48258	4.46257	4.44256	4.48258
avi_mean	B_log10_x	raw	3.3626	2304.62	4.46286	4.44274	4.48297	4.46286	4.44274	4.48297
avi_mean	B_log10_x	raw	3.37189	2354.45	4.46314	4.44292	4.48336	4.46314	4.44292	4.48336
avi_mean	B_log10_x	raw	3.38118	2405.35	4.46342	4.4431	4.48375	4.46342	4.4431	4.48375
avi_mean	B_log10_x	raw	3.39047	2457.35	4.4637	4.44328	4.48413	4.4637	4.44328	4.48413
avi_mean	B_log10_x	raw	3.39976	2510.47	4.46399	4.44345	4.48452	4.46399	4.44345	4.48452
avi_mean	B_log10_x	raw	3.40904	2564.75	4.46427	4.44363	4.48491	4.46427	4.44363	4.48491
avi_mean	B_log10_x	raw	3.41833	2620.19	4.46455	4.44381	4.4853	4.46455	4.44381	4.4853
avi_mean	B_log10_x	raw	3.42762	2676.84	4.46484	4.44399	4.48569	4.46484	4.44399	4.48569
avi_mean	B_log10_x	raw	3.43691	2734.71	4.46512	4.44417	4.48608	4.46512	4.44417	4.48608
avi_mean	B_log10_x	raw	3.4462	2793.83	4.4654	4.44434	4.48647	4.4654	4.44434	4.48647
avi_mean	B_log10_x	raw	3.45549	2854.23	4.46569	4.44452	4.48685	4.46569	4.44452	4.48685
avi_mean	B_log10_x	raw	3.46478	2915.94	4.46597	4.4447	4.48724	4.46597	4.4447	4.48724
avi_mean	B_log10_x	raw	3.47407	2978.98	4.46625	4.44487	4.48763	4.46625	4.44487	4.48763
avi_mean	B_log10_x	raw	3.48336	3043.38	4.46654	4.44505	4.48802	4.46654	4.44505	4.48802
avi_mean	B_log10_x	raw	3.49265	3109.17	4.46682	4.44523	4.48841	4.46682	4.44523	4.48841
avi_mean	B_log10_x	raw	3.50193	3176.39	4.4671	4.4454	4.4888	4.4671	4.4454	4.4888
avi_mean	B_log10_x	raw	3.51122	3245.06	4.46739	4.44558	4.48919	4.46739	4.44558	4.48919
avi_mean	B_log10_x	raw	3.52051	3315.22	4.46767	4.44575	4.48958	4.46767	4.44575	4.48958
avi_mean	B_log10_x	raw	3.5298	3386.89	4.46795	4.44593	4.48997	4.46795	4.44593	4.48997
avi_mean	B_log10_x	raw	3.53909	3460.11	4.46824	4.44611	4.49036	4.46824	4.44611	4.49036
avi_mean	B_log10_x	raw	3.54838	3534.91	4.46852	4.44628	4.49075	4.46852	4.44628	4.49075
avi_mean	B_log10_x	raw	3.55767	3611.33	4.4688	4.44646	4.49115	4.4688	4.44646	4.49115
avi_mean	B_log10_x	raw	3.56696	3689.41	4.46908	4.44663	4.49154	4.46908	4.44663	4.49154
avi_mean	B_log10_x	raw	3.57625	3769.17	4.46937	4.44681	4.49193	4.46937	4.44681	4.49193
avi_mean	B_log10_x	raw	3.58553	3850.66	4.46965	4.44698	4.49232	4.46965	4.44698	4.49232
avi_mean	B_log10_x	raw	3.59482	3933.9	4.46993	4.44716	4.49271	4.46993	4.44716	4.49271
avi_mean	B_log10_x	raw	3.60411	4018.95	4.47022	4.44733	4.4931	4.47022	4.44733	4.4931
avi_mean	B_log10_x	raw	3.6134	4105.83	4.4705	4.44751	4.49349	4.4705	4.44751	4.49349
avi_mean	B_log10_x	raw	3.62269	4194.6	4.47078	4.44768	4.49388	4.47078	4.44768	4.49388
avi_mean	B_log10_x	raw	3.63198	4285.28	4.47107	4.44786	4.49428	4.47107	4.44786	4.49428
avi_mean	B_log10_x	raw	3.64127	4377.92	4.47135	4.44803	4.49467	4.47135	4.44803	4.49467
avi_mean	B_log10_x	raw	3.65056	4472.57	4.47163	4.44821	4.49506	4.47163	4.44821	4.49506
avi_mean	B_log10_x	raw	3.65985	4569.26	4.47192	4.44838	4.49545	4.47192	4.44838	4.49545
avi_mean	B_log10_x	raw	3.66914	4668.05	4.4722	4.44855	4.49584	4.4722	4.44855	4.49584
avi_mean	B_log10_x	raw	3.67842	4768.96	4.47248	4.44873	4.49624	4.47248	4.44873	4.49624
avi_mean	B_log10_x	raw	3.68771	4872.06	4.47277	4.4489	4.49663	4.47277	4.4489	4.49663
avi_mean	B_log10_x	raw	3.697	4977.39	4.47305	4.44907	4.49702	4.47305	4.44907	4.49702
avi_mean	B_log10_x	raw	3.70629	5085	4.47333	4.44925	4.49742	4.47333	4.44925	4.49742
avi_mean	C_loglog	log10	0	1	0.627473	0.624721	0.630226	4.24105	4.21425	4.26801
avi_mean	C_loglog	log10	0.00928895	1.02162	0.627505	0.624763	0.630247	4.24136	4.21467	4.26822
avi_mean	C_loglog	log10	0.0185779	1.04371	0.627537	0.624806	0.630267	4.24167	4.21508	4.26842
avi_mean	C_loglog	log10	0.0278668	1.06627	0.627568	0.624849	0.630288	4.24198	4.2155	4.26862
avi_mean	C_loglog	log10	0.0371558	1.08932	0.6276	0.624892	0.630309	4.24229	4.21591	4.26883
avi_mean	C_loglog	log10	0.0464447	1.11287	0.627632	0.624934	0.630329	4.2426	4.21633	4.26903
avi_mean	C_loglog	log10	0.0557337	1.13693	0.627663	0.624977	0.63035	4.24291	4.21674	4.26923
avi_mean	C_loglog	log10	0.0650226	1.16151	0.627695	0.62502	0.630371	4.24322	4.21716	4.26944
avi_mean	C_loglog	log10	0.0743116	1.18662	0.627727	0.625062	0.630391	4.24353	4.21757	4.26964
avi_mean	C_loglog	log10	0.0836005	1.21227	0.627758	0.625105	0.630412	4.24383	4.21798	4.26984
avi_mean	C_loglog	log10	0.0928895	1.23848	0.62779	0.625148	0.630433	4.24414	4.2184	4.27005
avi_mean	C_loglog	log10	0.102178	1.26526	0.627822	0.62519	0.630453	4.24445	4.21881	4.27025
avi_mean	C_loglog	log10	0.111467	1.29261	0.627854	0.625233	0.630474	4.24476	4.21923	4.27045
avi_mean	C_loglog	log10	0.120756	1.32055	0.627885	0.625276	0.630495	4.24507	4.21964	4.27066
avi_mean	C_loglog	log10	0.130045	1.3491	0.627917	0.625318	0.630516	4.24538	4.22006	4.27086
avi_mean	C_loglog	log10	0.139334	1.37827	0.627949	0.625361	0.630536	4.24569	4.22047	4.27107
avi_mean	C_loglog	log10	0.148623	1.40807	0.62798	0.625403	0.630557	4.246	4.22088	4.27127
avi_mean	C_loglog	log10	0.157912	1.43851	0.628012	0.625446	0.630578	4.24631	4.2213	4.27148
avi_mean	C_loglog	log10	0.167201	1.46961	0.628044	0.625489	0.630599	4.24662	4.22171	4.27168
avi_mean	C_loglog	log10	0.17649	1.50138	0.628075	0.625531	0.630619	4.24693	4.22213	4.27188
avi_mean	C_loglog	log10	0.185779	1.53384	0.628107	0.625574	0.63064	4.24724	4.22254	4.27209
avi_mean	C_loglog	log10	0.195068	1.567	0.628139	0.625616	0.630661	4.24755	4.22295	4.27229
avi_mean	C_loglog	log10	0.204357	1.60087	0.62817	0.625659	0.630682	4.24786	4.22337	4.2725
avi_mean	C_loglog	log10	0.213646	1.63548	0.628202	0.625702	0.630703	4.24817	4.22378	4.2727
avi_mean	C_loglog	log10	0.222935	1.67084	0.628234	0.625744	0.630723	4.24848	4.2242	4.27291
avi_mean	C_loglog	log10	0.232224	1.70696	0.628265	0.625787	0.630744	4.24879	4.22461	4.27311
avi_mean	C_loglog	log10	0.241513	1.74386	0.628297	0.625829	0.630765	4.2491	4.22502	4.27332
avi_mean	C_loglog	log10	0.250802	1.78156	0.628329	0.625872	0.630786	4.24941	4.22544	4.27352
avi_mean	C_loglog	log10	0.260091	1.82008	0.628361	0.625914	0.630807	4.24972	4.22585	4.27373
avi_mean	C_loglog	log10	0.26938	1.85943	0.628392	0.625957	0.630828	4.25003	4.22626	4.27393
avi_mean	C_loglog	log10	0.278668	1.89963	0.628424	0.625999	0.630849	4.25034	4.22668	4.27414
avi_mean	C_loglog	log10	0.287957	1.9407	0.628456	0.626042	0.630869	4.25065	4.22709	4.27434
avi_mean	C_loglog	log10	0.297246	1.98265	0.628487	0.626084	0.63089	4.25096	4.22751	4.27455
avi_mean	C_loglog	log10	0.306535	2.02551	0.628519	0.626127	0.630911	4.25127	4.22792	4.27476
avi_mean	C_loglog	log10	0.315824	2.0693	0.628551	0.626169	0.630932	4.25158	4.22833	4.27496
avi_mean	C_loglog	log10	0.325113	2.11404	0.628582	0.626212	0.630953	4.25189	4.22875	4.27517
avi_mean	C_loglog	log10	0.334402	2.15974	0.628614	0.626254	0.630974	4.2522	4.22916	4.27537
avi_mean	C_loglog	log10	0.343691	2.20644	0.628646	0.626296	0.630995	4.25251	4.22957	4.27558
avi_mean	C_loglog	log10	0.35298	2.25414	0.628677	0.626339	0.631016	4.25282	4.22998	4.27579
avi_mean	C_loglog	log10	0.362269	2.30287	0.628709	0.626381	0.631037	4.25313	4.2304	4.27599
avi_mean	C_loglog	log10	0.371558	2.35265	0.628741	0.626424	0.631058	4.25344	4.23081	4.2762
avi_mean	C_loglog	log10	0.380847	2.40352	0.628772	0.626466	0.631079	4.25375	4.23122	4.27641
